Frame, Time (ms), Delta (ms) , Memory (mb)
 2808,47704.516,18.958,4512
 2809,47722.746,18.233,4514
 2810,47740.203,17.453,4515
 2811,47756.234,16.033,4515
 2812,47780.348,24.112,4516
 2813,47799.152,18.807,4517
 2814,47816.613,17.460,4519
 2815,47837.469,20.856,4519
 2816,47852.328,14.858,4520
 2817,47883.762,31.436,4520
 2818,47907.641,23.879,4524
 2819,47933.566,25.924,4526
 2820,47953.289,19.723,4527
 2821,47962.730, 9.442,4530
 2822,47984.000,21.266,4534
 2823,48000.816,16.823,4534
 2824,48017.824,17.002,4534
 2825,48030.719,12.895,4534
 2826,48057.387,26.670,4534
 2827,48076.566,19.180,4537
 2828,48090.664,14.095,4537
 2829,48104.641,13.981,4537
 2830,48115.668,11.022,4537
 2831,48131.188,15.519,4537
 2832,48143.008,11.823,4542
 2833,48154.473,11.465,4543
 2834,48168.539,14.065,4543
 2835,48189.875,21.336,4544
 2836,48201.457,11.587,4544
 2837,48223.062,21.602,4544
 2838,48231.691, 8.629,4549
 2839,48245.723,14.030,4549
 2840,48260.242,14.521,4549
 2841,48280.008,19.764,4552
 2842,48301.184,21.176,4552
 2843,48317.609,16.426,4552
 2844,48349.555,31.948,4558
 2845,48358.539, 8.981,4558
 2846,48378.133,19.596,4562
 2847,48392.961,14.830,4562
 2848,48410.188,17.223,4562
 2849,48435.086,24.901,4562
 2850,48442.156, 7.069,4562
 2851,48472.031,29.873,4563
 2852,48481.926, 9.897,4580
 2853,48501.398,19.471,4580
 2854,48517.113,15.716,4582
 2855,48525.203, 8.090,4582
 2856,48553.281,28.080,4584
 2857,48575.105,21.823,4585
 2858,48593.328,18.219,4589
 2859,48609.008,15.680,4590
 2860,48639.539,30.535,4590
 2861,48651.875,12.336,4590
 2862,48665.266,13.389,4590
 2863,48684.363,19.099,4591
 2864,48701.355,16.988,4591
 2865,48721.219,19.865,4593
 2866,48735.895,14.678,4595
 2867,48751.906,16.012,4595
 2868,48769.324,17.416,4595
 2869,48799.578,30.255,4595
 2870,48809.543, 9.964,4601
 2871,48832.426,22.884,4602
 2872,48853.938,21.510,4605
 2873,48874.203,20.264,4605
 2874,48880.602, 6.402,4605
 2875,48898.066,17.463,4607
 2876,48921.039,22.972,4606
 2877,48928.891, 7.854,4609
 2878,48942.641,13.753,4609
 2879,48951.281, 8.637,4609
 2880,48970.570,19.291,4609
 2881,48982.625,12.053,4609
 2882,48998.875,16.247,4609
 2883,49011.594,12.720,4615
 2884,49030.895,19.302,4616
 2885,49049.309,18.416,4617
 2886,49078.414,29.103,4620
 2887,49092.289,13.875,4620
 2888,49102.863,10.575,4620
 2889,49113.699,10.834,4620
 2890,49121.578, 7.883,4620
 2891,49139.062,17.481,4620
 2892,49159.535,20.474,4627
 2893,49180.172,20.634,4628
 2894,49201.598,21.429,4628
 2895,49226.719,25.120,4632
 2896,49242.234,15.514,4632
 2897,49261.215,18.982,4632
 2898,49280.672,19.456,4638
 2899,49297.051,16.380,4638
 2900,49312.602,15.552,4640
 2901,49327.113,14.511,4640
 2902,49343.848,16.732,4642
 2903,49359.668,15.823,4645
 2904,49371.949,12.283,4645
 2905,49385.238,13.286,4645
 2906,49403.324,18.085,4646
 2907,49413.777,10.454,4646
 2908,49424.449,10.672,4646
 2909,49440.133,15.686,4651
 2910,49456.777,16.645,4653
 2911,49477.699,20.920,4654
 2912,49489.812,12.116,4654
 2913,49510.328,20.510,4656
 2914,49522.121,11.798,4657
 2915,49546.828,24.705,4657
 2916,49562.926,16.099,4657
 2917,49571.457, 8.531,4657
 2918,49606.395,34.935,4660
 2919,49628.562,22.167,4662
 2920,49643.926,15.367,4664
 2921,49656.863,12.935,4664
 2922,49674.609,17.749,4664
 2923,49689.918,15.307,4664
 2924,49705.953,16.036,4664
 2925,49717.273,11.319,4666
 2926,49725.641, 8.368,4666
 2927,49747.387,21.744,4666
 2928,49762.523,15.139,4666
 2929,49783.270,20.745,4669
 2930,49792.770, 9.502,4670
 2931,49810.348,17.575,4670
 2932,49822.766,12.420,4671
 2933,49838.004,15.238,4672
 2934,49854.539,16.536,4674
 2935,49866.461,11.922,4674
 2936,49877.496,11.033,4674
 2937,49892.555,15.060,4674
 2938,49908.875,16.317,4674
 2939,49922.516,13.643,4674
 2940,49938.148,15.635,4674
 2941,49953.965,15.816,4674
 2942,49970.926,16.960,4674
 2943,49987.078,16.153,4674
 2944,50003.656,16.574,4674
 2945,50013.875,10.221,4674
 2946,50028.688,14.811,4674
 2947,50043.992,15.304,4674
 2948,50064.594,20.606,4674
 2949,50080.648,16.053,4674
 2950,50101.574,20.927,4674
 2951,50117.957,16.383,4674
 2952,50134.371,16.411,4675
 2953,50150.590,16.222,4676
 2954,50169.004,18.411,4677
 2955,50191.379,22.374,4679
 2956,50207.902,16.526,4679
 2957,50220.625,12.726,4679
 2958,50242.512,21.883,4682
 2959,50263.184,20.671,4684
 2960,50275.914,12.730,4684
 2961,50294.668,18.756,4684
 2962,50306.574,11.905,4690
 2963,50317.945,11.372,4690
 2964,50337.395,19.449,4691
 2965,50355.438,18.044,4694
 2966,50365.324, 9.883,4694
 2967,50382.555,17.232,4695
 2968,50398.004,15.448,4697
 2969,50411.699,13.698,4697
 2970,50427.785,16.088,4696
 2971,50442.805,15.018,4699
 2972,50460.434,17.629,4699
 2973,50469.238, 8.804,4701
 2974,50479.637,10.399,4701
 2975,50495.457,15.820,4703
 2976,50508.270,12.813,4703
 2977,50522.508,14.236,4703
 2978,50539.508,16.998,4703
 2979,50558.457,18.954,4704
 2980,50576.082,17.624,4704
 2981,50592.324,16.240,4707
 2982,50611.879,19.556,4709
 2983,50639.312,27.437,4709
 2984,50647.992, 8.676,4715
 2985,50659.023,11.031,4715
 2986,50677.562,18.539,4733
 2987,50708.215,30.652,4735
 2988,50721.949,13.738,4738
 2989,50740.617,18.669,4739
 2990,50753.496,12.875,4742
 2991,50774.531,21.034,4742
 2992,50797.340,22.810,4745
 2993,50819.234,21.893,4745
 2994,50847.473,28.243,4750
 2995,50855.438, 7.963,4751
 2996,50871.137,15.698,4751
 2997,50888.398,17.261,4753
 2998,50900.773,12.377,4755
 2999,50916.133,15.360,4758
 3000,50940.879,24.745,4759
 3001,50954.594,13.715,4761
 3002,50968.949,14.356,4761
 3003,50993.188,24.234,4763
 3004,51006.723,13.539,4766
 3005,51019.633,12.909,4766
 3006,51034.578,14.947,4766
 3007,51048.090,13.511,4766
 3008,51063.594,15.505,4766
 3009,51083.277,19.684,4773
 3010,51100.445,17.168,4774
 3011,51112.449,12.001,4774
 3012,51132.324,19.876,4777
 3013,51154.242,21.919,4780
 3014,51163.945, 9.701,4780
 3015,51172.375, 8.431,4780
 3016,51192.719,20.344,4781
 3017,51218.082,25.364,4784
 3018,51230.645,12.564,4784
 3019,51250.496,19.846,4784
 3020,51269.746,19.254,4784
 3021,51283.625,13.880,4784
 3022,51296.258,12.630,4784
 3023,51309.477,13.222,4786
 3024,51323.332,13.851,4787
 3025,51334.426,11.094,4787
 3026,51348.164,13.739,4788
 3027,51364.297,16.134,4789
 3028,51376.645,12.349,4789
 3029,51392.613,15.968,4791
 3030,51407.945,15.333,4793
 3031,51427.207,19.259,4794
 3032,51443.043,15.838,4796
 3033,51456.281,13.237,4796
 3034,51470.195,13.913,4796
 3035,51478.715, 8.520,4797
 3036,51505.781,27.068,4798
 3037,51522.027,16.242,4800
 3038,51537.266,15.242,4800
 3039,51557.250,19.985,4800
 3040,51578.344,21.091,4803
 3041,51595.379,17.036,4803
 3042,51612.457,17.081,4805
 3043,51624.875,12.413,4806
 3044,51637.895,13.023,4806
 3045,51664.934,27.040,4807
 3046,51675.059,10.122,4809
 3047,51687.457,12.403,4809
 3048,51718.547,31.084,4813
 3049,51735.430,16.887,4815
 3050,51748.086,12.656,4815
 3051,51757.363, 9.275,4815
 3052,51766.684, 9.318,4815
 3053,51794.922,28.243,4818
 3054,51805.707,10.781,4819
 3055,51816.410,10.708,4821
 3056,51830.891,14.476,4821
 3057,51848.848,17.957,4821
 3058,51862.605,13.762,4822
 3059,51879.918,17.312,4823
 3060,51904.633,24.714,4825
 3061,51921.117,16.486,4825
 3062,51937.250,16.133,4825
 3063,51948.332,11.080,4827
 3064,51970.867,22.532,4827
 3065,51983.020,12.156,4827
 3066,51996.523,13.504,4830
 3067,52012.531,16.006,4830
 3068,52022.375, 9.843,4830
 3069,52032.527,10.153,4831
 3070,52055.609,23.085,4831
 3071,52073.801,18.193,4832
 3072,52090.074,16.272,4835
 3073,52104.938,14.862,4837
 3074,52113.492, 8.552,4838
 3075,52124.543,11.052,4838
 3076,52146.273,21.731,4837
 3077,52162.590,16.317,4839
 3078,52182.641,20.051,4840
 3079,52197.684,15.043,4841
 3080,52206.785, 9.104,4842
 3081,52231.309,24.521,4842
 3082,52242.926,11.618,4844
 3083,52251.395, 8.468,4844
 3084,52279.051,27.655,4844
 3085,52303.234,24.182,4846
 3086,52327.121,23.892,4848
 3087,52337.422,10.298,4854
 3088,52350.652,13.229,4854
 3089,52368.285,17.634,4854
 3090,52390.020,21.732,4854
 3091,52399.711, 9.692,4854
 3092,52416.477,16.770,4854
 3093,52439.773,23.295,4854
 3094,52456.625,16.851,4854
 3095,52477.852,21.226,4855
 3096,52486.383, 8.530,4855
 3097,52497.293,10.914,4855
 3098,52514.207,16.912,4855
 3099,52528.699,14.489,4855
 3100,52543.961,15.264,4855
 3101,52558.066,14.108,4855
 3102,52569.773,11.705,4855
 3103,52584.402,14.631,4855
 3104,52605.109,20.705,4855
 3105,52622.324,17.213,4858
 3106,52638.461,16.141,4858
 3107,52656.418,17.955,4858
 3108,52677.488,21.068,4858
 3109,52696.609,19.124,4863
 3110,52713.836,17.226,4863
 3111,52735.090,21.254,4863
 3112,52765.332,30.241,4864
 3113,52780.785,15.457,4864
 3114,52794.547,13.758,4864
 3115,52809.496,14.947,4864
 3116,52824.676,15.183,4864
 3117,52838.051,13.375,4864
 3118,52858.793,20.743,4865
 3119,52886.348,27.551,4866
 3120,52900.840,14.493,4869
 3121,52923.410,22.573,4869
 3122,52936.715,13.301,4874
 3123,52948.168,11.455,4874
 3124,52960.492,12.321,4874
 3125,52971.762,11.275,4874
 3126,52986.586,14.821,4874
 3127,52996.211, 9.624,4874
 3128,53013.324,17.116,4874
 3129,53029.828,16.501,4877
 3130,53041.609,11.785,4877
 3131,53058.586,16.975,4882
 3132,53069.371,10.785,4882
 3133,53084.176,14.803,4882
 3134,53096.719,12.546,4882
 3135,53113.156,16.437,4882
 3136,53135.742,22.585,4886
 3137,53158.781,23.041,4889
 3138,53174.930,16.146,4892
 3139,53198.820,23.890,4896
 3140,53214.309,15.492,4897
 3141,53230.438,16.128,4898
 3142,53245.508,15.068,4900
 3143,53253.348, 7.840,4900
 3144,53268.332,14.982,4900
 3145,53282.188,13.858,4901
 3146,53311.914,29.730,4904
 3147,53327.852,15.935,4906
 3148,53350.656,22.804,4908
 3149,53370.898,20.241,4912
 3150,53388.770,17.874,4918
 3151,53402.883,14.112,4919
 3152,53411.797, 8.915,4922
 3153,53433.035,21.237,4924
 3154,53452.031,18.996,4930
 3155,53466.305,14.276,4932
 3156,53478.164,11.857,4932
 3157,53492.773,14.612,4936
 3158,53509.770,16.995,4937
 3159,53523.387,13.616,4937
 3160,53539.898,16.513,4939
 3161,53553.461,13.564,4939
 3162,53578.957,25.496,4941
 3163,53590.258,11.297,4947
 3164,53605.141,14.885,4950
 3165,53621.965,16.826,4952
 3166,53639.426,17.460,4954
 3167,53651.570,12.141,4956
 3168,53666.387,14.816,4956
 3169,53679.312,12.926,4956
 3170,53692.078,12.767,4956
 3171,53710.980,18.901,4956
 3172,53730.258,19.280,4956
 3173,53745.258,15.000,4956
 3174,53764.090,18.834,4956
 3175,53781.367,17.275,4956
 3176,53795.832,14.462,4955
 3177,53810.156,14.326,4955
 3178,53820.668,10.511,4955
 3179,53843.781,23.116,4955
 3180,53863.785,20.003,4955
 3181,53880.430,16.644,4955
 3182,53902.664,22.233,4955
 3183,53914.375,11.713,4955
 3184,53921.738, 7.364,4955
 3185,53932.367,10.628,4955
 3186,53950.719,18.352,4955
 3187,53967.027,16.308,4955
 3188,53979.367,12.339,4955
 3189,53997.043,17.676,4955
 3190,54007.797,10.755,4955
 3191,54024.684,16.887,4955
 3192,54037.996,13.311,4955
 3193,54053.730,15.737,4955
 3194,54068.441,14.712,4955
 3195,54083.797,15.354,4955
 3196,54101.234,17.438,4955
 3197,54110.449, 9.213,4955
 3198,54124.980,14.527,4955
 3199,54143.660,18.680,4955
 3200,54166.312,22.654,4955
 3201,54181.969,15.660,4955
 3202,54197.852,15.879,4955
 3203,54213.941,16.092,4955
 3204,54230.434,16.494,4955
 3205,54245.891,15.453,4955
 3206,54258.453,12.565,4955
 3207,54267.074, 8.621,4955
 3208,54278.574,11.501,4955
 3209,54294.840,16.262,4955
 3210,54321.074,26.238,4955
 3211,54336.707,15.630,4955
 3212,54350.047,13.342,4956
 3213,54362.195,12.148,4956
 3214,54373.492,11.293,4956
 3215,54390.387,16.900,4956
 3216,54406.426,16.037,4958
 3217,54420.582,14.156,4958
 3218,54440.336,19.753,4960
 3219,54448.785, 8.454,4961
 3220,54467.754,18.964,4961
 3221,54492.258,24.506,4963
 3222,54511.180,18.919,4964
 3223,54521.648,10.470,4964
 3224,54531.059, 9.409,4964
 3225,54548.922,17.865,4964
 3226,54565.031,16.108,4969
 3227,54580.785,15.755,4970
 3228,54597.250,16.468,4970
 3229,54610.102,12.849,4970
 3230,54624.789,14.690,4970
 3231,54634.625, 9.835,4970
 3232,54654.648,20.019,4970
 3233,54667.098,12.454,4975
 3234,54689.441,22.342,4975
 3235,54696.781, 7.341,4975
 3236,54714.355,17.571,4975
 3237,54739.203,24.849,4979
 3238,54780.484,41.282,4981
 3239,54807.082,26.600,4981
 3240,54819.715,12.629,4986
 3241,54834.449,14.735,4986
 3242,54865.336,30.887,4986
 3243,54883.465,18.132,4993
 3244,54900.098,16.632,4993
 3245,54913.121,13.021,4993
 3246,54927.738,14.619,4993
 3247,54938.977,11.235,4993
 3248,54951.023,12.047,4998
 3249,54962.008,10.985,4998
 3250,54974.633,12.627,5001
 3251,54997.684,23.050,5002
 3252,55011.414,13.732,5002
 3253,55031.594,20.178,5002
 3254,55053.504,21.910,5007
 3255,55087.438,33.935,5009
 3256,55113.465,26.029,5009
 3257,55132.270,18.804,5011
 3258,55147.410,15.141,5013
 3259,55162.027,14.615,5014
 3260,55178.273,16.246,5015
 3261,55195.098,16.826,5016
 3262,55212.891,17.789,5018
 3263,55229.605,16.718,5019
 3264,55242.906,13.298,5020
 3265,55262.621,19.718,5020
 3266,55284.082,21.458,5020
 3267,55305.156,21.075,5020
 3268,55324.492,19.336,5020
 3269,55349.742,25.252,5022
 3270,55370.938,21.195,5024
 3271,55393.508,22.568,5028
 3272,55409.375,15.867,5028
 3273,55418.762, 9.387,5028
 3274,55432.395,13.634,5028
 3275,55448.441,16.047,5028
 3276,55462.656,14.212,5028
 3277,55487.434,24.780,5028
 3278,55507.551,20.118,5028
 3279,55524.121,16.571,5028
 3280,55539.289,15.167,5028
 3281,55554.359,15.068,5028
 3282,55569.598,15.242,5028
 3283,55583.664,14.064,5028
 3284,55594.531,10.869,5028
 3285,55611.617,17.087,5028
 3286,55666.746,55.126,5028
 3287,55695.281,28.535,5028
 3288,55716.996,21.714,5028
 3289,55733.516,16.518,5028
 3290,55749.086,15.573,5028
 3291,55765.594,16.508,5028
 3292,55789.957,24.366,5028
 3293,55827.484,37.524,5028
 3294,55842.277,14.796,5028
 3295,55866.363,24.085,5028
 3296,55897.801,31.439,5028
 3297,55914.371,16.565,5028
 3298,55932.203,17.833,5028
 3299,55947.324,15.119,5028
 3300,55964.707,17.384,5028
 3301,55978.703,13.999,5028
 3302,56003.410,24.708,5028
 3303,56022.039,18.626,5028
 3304,56041.156,19.115,5028
 3305,56054.387,13.236,5028
 3306,56066.895,12.506,5028
 3307,56079.324,12.427,5028
 3308,56095.070,15.748,5028
 3309,56112.035,16.963,5028
 3310,56125.480,13.445,5028
 3311,56143.625,18.147,5031
 3312,56160.266,16.642,5031
 3313,56174.059,13.790,5031
 3314,56189.270,15.213,5031
 3315,56203.188,13.917,5031
 3316,56216.371,13.184,5031
 3317,56230.598,14.229,5031
 3318,56245.953,15.356,5031
 3319,56264.184,18.226,5031
 3320,56280.945,16.764,5031
 3321,56310.863,29.917,5031
 3322,56324.004,13.139,5031
 3323,56341.457,17.459,5031
 3324,56354.152,12.689,5031
 3325,56365.027,10.877,5031
 3326,56377.816,12.788,5031
 3327,56393.289,15.478,5031
 3328,56409.559,16.266,5031
 3329,56425.832,16.273,5031
 3330,56444.094,18.264,5031
 3331,56456.547,12.452,5031
 3332,56469.945,13.399,5031
 3333,56480.164,10.218,5031
 3334,56494.953,14.788,5031
 3335,56509.840,14.887,5031
 3336,56531.727,21.886,5031
 3337,56548.602,16.875,5031
 3338,56561.836,13.234,5031
 3339,56577.719,15.885,5031
 3340,56590.883,13.165,5031
 3341,56606.652,15.764,5031
 3342,56621.406,14.758,5031
 3343,56634.723,13.316,5031
 3344,56647.922,13.198,5031
 3345,56664.660,16.738,5031
 3346,56672.922, 8.265,5031
 3347,56690.453,17.530,5031
 3348,56708.672,18.217,5031
 3349,56723.867,15.195,5031
 3350,56733.793, 9.931,5031
 3351,56759.160,25.363,5031
 3352,56775.895,16.734,5031
 3353,56792.746,16.854,5031
 3354,56809.855,17.107,5031
 3355,56836.059,26.203,5031
 3356,56870.309,34.251,5032
 3357,56880.242, 9.935,5032
 3358,56895.594,15.351,5032
 3359,56911.836,16.240,5032
 3360,56922.227,10.394,5032
 3361,56932.594,10.364,5032
 3362,56944.590,11.997,5032
 3363,56959.895,15.304,5032
 3364,56973.609,13.716,5032
 3365,56986.266,12.657,5032
 3366,57000.762,14.494,5032
 3367,57024.500,23.738,5032
 3368,57033.797, 9.300,5032
 3369,57050.793,16.995,5032
 3370,57061.816,11.022,5032
 3371,57076.273,14.461,5032
 3372,57092.332,16.054,5032
 3373,57105.227,12.894,5032
 3374,57121.387,16.160,5032
 3375,57140.672,19.287,5032
 3376,57159.219,18.547,5032
 3377,57176.285,17.068,5032
 3378,57189.203,12.914,5032
 3379,57211.758,22.558,5032
 3380,57225.812,14.054,5032
 3381,57241.352,15.537,5032
 3382,57259.211,17.862,5032
 3383,57277.668,18.453,5032
 3384,57299.262,21.598,5032
 3385,57315.250,15.989,5032
 3386,57333.328,18.074,5032
 3387,57364.199,30.873,5032
 3388,57376.965,12.767,5032
 3389,57393.320,16.353,5032
 3390,57412.230,18.913,5032
 3391,57428.164,15.931,5032
 3392,57439.059,10.897,5032
 3393,57458.434,19.376,5032
 3394,57469.016,10.579,5032
 3395,57479.570,10.556,5032
 3396,57497.426,17.856,5032
 3397,57509.465,12.041,5032
 3398,57521.660,12.189,5032
 3399,57536.980,15.322,5032
 3400,57550.004,13.024,5032
 3401,57566.430,16.427,5032
 3402,57579.461,13.032,5032
 3403,57597.789,18.330,5032
 3404,57618.539,20.747,5032
 3405,57631.598,13.060,5032
 3406,57644.730,13.131,5032
 3407,57659.582,14.853,5032
 3408,57677.246,17.665,5032
 3409,57689.402,12.154,5032
 3410,57704.359,14.957,5032
 3411,57721.082,16.722,5032
 3412,57733.816,12.735,5032
 3413,57746.234,12.421,5032
 3414,57762.922,16.685,5032
 3415,57777.500,14.579,5032
 3416,57792.859,15.356,5032
 3417,57807.902,15.045,5032
 3418,57826.746,18.843,5032
 3419,57845.562,18.819,5032
 3420,57864.754,19.193,5032
 3421,57883.812,19.053,5031
 3422,57909.570,25.762,5031
 3423,57928.000,18.426,5031
 3424,57943.691,15.691,5031
 3425,57955.527,11.839,5031
 3426,57976.852,21.324,5031
 3427,57984.484, 7.629,5031
 3428,57999.344,14.861,5031
 3429,58026.316,26.973,5032
 3430,58047.965,21.651,5032
 3431,58057.359, 9.394,5032
 3432,58073.617,16.257,5032
 3433,58089.262,15.646,5032
 3434,58115.438,26.175,5032
 3435,58124.930, 9.494,5032
 3436,58142.594,17.665,5032
 3437,58157.918,15.321,5032
 3438,58171.336,13.416,5032
 3439,58185.352,14.018,5032
 3440,58198.320,12.966,5032
 3441,58210.766,12.450,5032
 3442,58220.316, 9.547,5032
 3443,58234.574,14.261,5032
 3444,58246.852,12.275,5032
 3445,58264.191,17.339,5032
 3446,58277.500,13.311,5032
 3447,58296.773,19.275,5032
 3448,58312.379,15.605,5032
 3449,58328.496,16.115,5035
 3450,58339.852,11.353,5035
 3451,58363.793,23.944,5040
 3452,58381.758,17.967,5040
 3453,58392.059,10.298,5040
 3454,58399.547, 7.488,5040
 3455,58411.000,11.452,5040
 3456,58430.777,19.783,5040
 3457,58448.574,17.793,5040
 3458,58461.785,13.213,5040
 3459,58479.836,18.047,5040
 3460,58493.367,13.533,5040
 3461,58502.809, 9.440,5040
 3462,58515.441,12.634,5040
 3463,58536.266,20.828,5040
 3464,58550.699,14.430,5043
 3465,58569.555,18.854,5043
 3466,58582.492,12.938,5043
 3467,58597.074,14.585,5043
 3468,58611.898,14.823,5045
 3469,58629.516,17.617,5045
 3470,58642.762,13.249,5045
 3471,58659.816,17.049,5045
 3472,58673.820,14.006,5045
 3473,58690.582,16.763,5045
 3474,58698.871, 8.289,5045
 3475,58713.250,14.379,5045
 3476,58736.488,23.237,5045
 3477,58759.766,23.278,5050
 3478,58771.895,12.128,5050
 3479,58783.699,11.806,5050
 3480,58795.938,12.238,5051
 3481,58806.836,10.895,5051
 3482,58821.398,14.567,5051
 3483,58839.777,18.380,5051
 3484,58864.555,24.774,5053
 3485,58881.172,16.616,5055
 3486,58904.426,23.258,5057
 3487,58936.941,32.516,5057
 3488,58951.148,14.201,5059
 3489,58972.945,21.804,5059
 3490,58981.738, 8.790,5059
 3491,58991.473, 9.732,5062
 3492,59001.527,10.057,5062
 3493,59015.941,14.415,5061
 3494,59031.180,15.238,5061
 3495,59050.285,19.107,5066
 3496,59076.082,25.796,5069
 3497,59087.207,11.122,5068
 3498,59109.727,22.522,5068
 3499,59124.520,14.792,5068
 3500,59135.957,11.438,5068
 3501,59153.527,17.568,5073
 3502,59166.164,12.639,5073
 3503,59185.906,19.742,5076
 3504,59201.605,15.701,5077
 3505,59219.766,18.159,5077
 3506,59236.277,16.512,5080
 3507,59246.566,10.289,5081
 3508,59253.973, 7.405,5082
 3509,59269.875,15.902,5082
 3510,59289.945,20.072,5085
 3511,59304.027,14.080,5087
 3512,59316.523,12.497,5089
 3513,59336.715,20.193,5089
 3514,59347.082,10.368,5091
 3515,59367.371,20.286,5091
 3516,59378.066,10.695,5091
 3517,59407.340,29.273,5091
 3518,59432.914,25.576,5094
 3519,59452.391,19.475,5095
 3520,59467.152,14.761,5097
 3521,59478.961,11.810,5097
 3522,59491.297,12.339,5097
 3523,59503.492,12.192,5099
 3524,59514.168,10.675,5099
 3525,59530.512,16.345,5099
 3526,59556.258,25.747,5099
 3527,59573.652,17.394,5099
 3528,59591.254,17.602,5099
 3529,59609.523,18.269,5099
 3530,59632.598,23.076,5103
 3531,59650.844,18.244,5103
 3532,59659.477, 8.630,5103
 3533,59680.188,20.714,5103
 3534,59691.578,11.391,5103
 3535,59716.660,25.082,5105
 3536,59726.418, 9.757,5108
 3537,59740.531,14.111,5108
 3538,59755.711,15.183,5108
 3539,59771.379,15.666,5109
 3540,59790.152,18.774,5110
 3541,59804.371,14.218,5113
 3542,59829.508,25.135,5113
 3543,59849.801,20.294,5116
 3544,59865.273,15.478,5121
 3545,59885.078,19.802,5121
 3546,59896.344,11.264,5122
 3547,59908.266,11.924,5122
 3548,59924.805,16.538,5122
