os,cpu,gpu,ram,kernel,driver
Arch Linux,Intel Core i5-4670K CPU @ 3.40GHz,,16306680,5.10.16-zen1-1-zen,4.6 Mesa 20.3.4
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,ram_used,elapsed
46.9535,22109,53.202,0,59,64,1000,1500,1.43612,5.68343,5104493123
46.6907,22899,53.202,0,59,64,1000,1500,1.43612,5.68343,5204549158
47.1687,20382,53.202,0,59,64,1000,1500,1.43612,5.68343,5304609492
47.1172,20844,53.202,0,59,64,1000,1500,1.43612,5.68343,5404666801
47.4603,21918,52.5253,0,59,65,1000,1500,1.43612,5.6833,5504723478
47.52,19609,52.5253,0,59,65,1000,1500,1.43612,5.6833,5604781082
47.028,17355,52.5253,0,59,65,1000,1500,1.43612,5.6833,5704841257
47.1704,22583,52.5253,0,59,65,1000,1500,1.43612,5.6833,5804900642
47.1229,22716,52.5253,0,59,65,1000,1500,1.43612,5.6833,5904959697
40.0887,24101,54.0404,0,59,65,1000,1500,1.43584,5.6831,6005027588
43.6937,22500,54.0404,0,59,65,1000,1500,1.43584,5.6831,6105095190
44.8298,24684,54.0404,0,59,65,1000,1500,1.43584,5.6831,6205166551
45.4869,22449,54.0404,0,59,65,1000,1500,1.43584,5.6831,6305232977
45.9756,18590,54.0404,0,59,65,1000,1500,1.43584,5.6831,6405301757
50.6907,20855,50.7463,0,59,65,1000,1500,1.43584,5.68312,6505377128
48.1725,20374,50.7463,0,59,65,1000,1500,1.43584,5.68312,6605443204
47.4441,22420,50.7463,0,59,65,1000,1500,1.43584,5.68312,6705504744
47.4174,22485,50.7463,0,59,65,1000,1500,1.43584,5.68312,6805561074
47.4268,19397,50.7463,0,59,65,1000,1500,1.43584,5.68312,6905616950
40.853,24478,52,0,57,65,1000,1500,1.43641,5.68641,7005673610
45.5183,22833,52,0,57,65,1000,1500,1.43641,5.68641,7105728807
45.8488,24930,52,0,57,65,1000,1500,1.43641,5.68641,7205784223
46.5396,22868,52,0,57,65,1000,1500,1.43641,5.68641,7305848543
46.3053,24454,52,0,57,65,1000,1500,1.43641,5.68641,7405909568
46.6396,21441,52.2613,0,57,65,1000,1500,1.43641,5.67907,7505964414
47.1646,19986,52.2613,0,57,65,1000,1500,1.43641,5.67907,7606029608
46.8944,21773,52.2613,0,57,65,1000,1500,1.43641,5.67907,7706085826
47.1175,20855,52.2613,0,57,65,1000,1500,1.43641,5.67907,7806153552
47.0096,21998,52.2613,0,57,65,1000,1500,1.43641,5.67907,7906208962
46.367,21347,53.2338,0,57,65,1000,1500,1.43584,5.67905,8006264485
44.5903,26019,53.2338,0,57,65,1000,1500,1.43584,5.67905,8106335432
46.5583,18941,53.2338,0,57,65,1000,1500,1.43584,5.67905,8206396445
46.6401,21990,53.2338,0,57,65,1000,1500,1.43584,5.67905,8306452030
46.477,16206,53.2338,0,57,65,1000,1500,1.43584,5.67905,8406519400
46.9532,20598,52.0202,0,57,65,1000,1500,1.43584,5.6798,8506584021
45.6022,23115,52.0202,0,57,65,1000,1500,1.43584,5.6798,8606639715
47.0682,19461,52.0202,0,57,65,1000,1500,1.43584,5.6798,8706706041
46.8127,24098,52.0202,0,57,65,1000,1500,1.43584,5.6798,8806773119
47.0017,22495,52.0202,0,57,65,1000,1500,1.43584,5.6798,8906833770
46.3038,22102,52.0202,0,57,65,1000,1500,1.43584,5.6798,9006892802
47.6455,22954,51.4851,0,59,65,1000,1500,1.43584,5.67891,9106954934
47.7809,20841,51.4851,0,59,65,1000,1500,1.43584,5.67891,9207025192
47.466,19595,51.4851,0,59,65,1000,1500,1.43584,5.67891,9307095657
47.2661,20968,51.4851,0,59,65,1000,1500,1.43584,5.67891,9407166804
47.3607,19513,51.4851,0,59,65,1000,1500,1.43584,5.67891,9507221865
47.5964,22219,52.3077,0,59,65,1000,1500,1.43555,5.67979,9607277432
47.3152,18994,52.3077,0,59,65,1000,1500,1.43555,5.67979,9707333053
47.2056,20410,52.3077,0,59,65,1000,1500,1.43555,5.67979,9807394266
47.3732,21270,52.3077,0,59,65,1000,1500,1.43555,5.67979,9907453770
46.5648,18489,52.3077,0,59,65,1000,1500,1.43555,5.67979,10007519031
48.0123,18903,50,0,58,65,1000,1500,1.43584,5.68036,10107589389
46.5064,24479,50,0,58,65,1000,1500,1.43584,5.68036,10207654368
47.1858,19079,50,0,58,65,1000,1500,1.43584,5.68036,10307711767
47.265,20394,50,0,58,65,1000,1500,1.43584,5.68036,10407779191
46.9332,22816,50,0,58,65,1000,1500,1.43584,5.68036,10507847988
45.1365,22767,54.2714,0,58,65,1000,1500,1.43555,5.68089,10607917207
47.1958,20024,54.2714,0,58,65,1000,1500,1.43555,5.68089,10707977289
47.1939,20334,54.2714,0,58,65,1000,1500,1.43555,5.68089,10808033587
46.9602,22521,54.2714,0,58,65,1000,1500,1.43555,5.68089,10908099562
46.2708,24122,54.2714,0,58,65,1000,1500,1.43555,5.68089,11008155829
46.6114,21454,51.2438,0,57,65,1000,1500,1.43612,5.67957,11108210628
46.7836,21956,51.2438,0,57,65,1000,1500,1.43612,5.67957,11208266895
46.9942,18632,51.2438,0,57,65,1000,1500,1.43612,5.67957,11308322435
46.9892,22662,51.2438,0,57,65,1000,1500,1.43612,5.67957,11408379812
47.0452,18790,51.2438,0,57,65,1000,1500,1.43612,5.67957,11508444493
47.0156,18810,51.269,0,57,65,1000,1500,1.43612,5.67837,11608499782
47.699,20980,51.269,0,57,65,1000,1500,1.43612,5.67837,11708555109
46.7268,18098,51.269,0,57,65,1000,1500,1.43612,5.67837,11808620241
47.4403,20201,51.269,0,57,65,1000,1500,1.43612,5.67837,11908682054
46.2226,30697,51.269,0,57,65,1000,1500,1.43612,5.67837,12008747355
46.2562,21493,51.269,0,57,65,1000,1500,1.43612,5.67837,12108804383
46.9599,21240,51.2315,0,60,66,1000,1500,1.43612,5.6888,12208860438
46.737,22315,51.2315,0,60,66,1000,1500,1.43612,5.6888,12308930914
47.0778,20823,51.2315,0,60,66,1000,1500,1.43612,5.6888,12408986218
47.1584,18701,51.2315,0,60,66,1000,1500,1.43612,5.6888,12509042403
47.1617,19827,51.2315,0,60,66,1000,1500,1.43612,5.6888,12609078195
47.6889,19955,49.4898,0,60,66,1000,1500,1.43612,5.67938,12709135650
47.5633,19425,49.4898,0,60,66,1000,1500,1.43612,5.67938,12809193588
47.2397,22081,49.4898,0,60,66,1000,1500,1.43612,5.67938,12909284076
47.1698,8642,49.4898,0,60,66,1000,1500,1.43612,5.67938,13009344741
46.0502,22582,49.4898,0,60,66,1000,1500,1.43612,5.67938,13109413355
47.3433,19273,54.4554,0,54,66,1000,1500,1.43612,5.67892,13209480644
47.1965,15756,54.4554,0,54,66,1000,1500,1.43612,5.67892,13309536765
47.1962,17018,54.4554,0,54,66,1000,1500,1.43612,5.67892,13409594019
47.2842,20233,54.4554,0,54,66,1000,1500,1.43612,5.67892,13509662559
47.1974,20061,54.4554,0,54,66,1000,1500,1.43612,5.67892,13609730685
43.0765,21743,49.7436,0,54,66,1000,1500,1.43612,5.67895,13709786299
47.3831,20673,49.7436,0,54,66,1000,1500,1.43612,5.67895,13809854129
46.8995,23138,49.7436,0,54,66,1000,1500,1.43612,5.67895,13909911664
47.0651,9661,49.7436,0,54,66,1000,1500,1.43612,5.67895,14009966959
45.9951,22448,49.7436,0,54,66,1000,1500,1.43612,5.67895,14110021900
48.7116,21040,53.202,0,57,66,1000,1500,1.43584,5.68429,14210091802
47.727,20960,53.202,0,57,66,1000,1500,1.43584,5.68429,14310147811
47.3098,18967,53.202,0,57,66,1000,1500,1.43584,5.68429,14410156358
47.1858,21515,53.202,0,57,66,1000,1500,1.43584,5.68429,14510211792
47.1942,19702,53.202,0,57,66,1000,1500,1.43584,5.68429,14610269118
